,Price,Mileage,Make,Model,Trim,Type,Cylinder,Liter,Doors,Cruise,Sound,Leather
515,20627.661689079207,20770,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,1
516,19540.244788573935,22628,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,1,0
517,19204.809341419535,26477,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,0,1
518,18158.083129084043,28354,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,0,0
519,18529.342117114098,30063,Pontiac,G6,GT Sedan 4D,Sedan,6,3.5,4,1,0,1
520,21383.067160496725,7287,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,1,1
521,20452.669474948616,10338,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0
522,20677.59381919443,11204,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,1,0
523,19294.78750434501,19539,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0
524,18548.97859264238,20870,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0
525,18042.221074365414,21702,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0
526,18620.871366628675,25516,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,1
527,17023.93686528549,30404,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,0,0
528,16216.980705556303,35624,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,1,0
529,15792.831436868235,41566,Pontiac,G6,Sedan 4D,Sedan,6,3.5,4,1,1,1
530,17360.81063527972,881,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1
531,17675.837488140758,5131,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1
532,17141.941158189675,6761,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,1,1,1
533,17202.834055304356,9380,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1
534,16792.679529073142,12071,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,1,1,1
535,15595.88413263837,18315,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1
536,15253.868566080677,20917,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,1,1,1
537,15594.806844337527,22414,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1
538,15059.134077254457,22641,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,1,1,1
539,14703.1368681684,23335,Pontiac,Grand Am,GT Coupe 2D,Coupe,6,3.4,2,0,1,1
540,15979.014836759783,3946,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,1,1,1
541,16379.853004060917,4188,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,1,1,1
542,15327.100320508527,4318,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
543,15846.012712337628,5350,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
544,15604.14581568916,5788,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,1,1,1
545,14841.917048941717,12420,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
546,15077.175843774347,13262,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
547,13961.11164187574,19602,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
548,13034.068527551008,23976,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
549,13162.852053971556,24542,Pontiac,Grand Am,SE Sedan 4D,Sedan,4,2.2,4,0,1,1
550,18254.922772262275,16554,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,1
551,17095.03522442578,18720,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,0
552,17162.873440590756,20829,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,0
553,16391.171714560725,21304,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0
554,15788.104780361364,25295,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0
555,16569.141239736633,25777,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,0
556,16997.69374116669,25830,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,1
557,16283.958991170746,26511,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,0,1
558,15457.170591531827,29925,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0
559,14963.045618793836,31471,Pontiac,Grand Prix,GT Sedan 4D,Sedan,6,3.8,4,1,1,0
560,21230.97798534449,11229,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0
561,22100.393173491862,12314,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0
562,21300.019449380805,12772,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0
563,21281.880487593076,17417,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,1
564,19646.71747845119,21132,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,1
565,20173.9063294114,21211,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,1
566,18701.222615406255,24992,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,0
567,19423.16502154083,25557,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,1
568,19956.7584132916,26028,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,1,0
569,19448.22633022418,27721,Pontiac,Grand Prix,GTP Sedan 4D,Sedan,6,3.8,4,1,0,1
570,19822.115391982206,1592,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,0
571,19567.25929105245,2189,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,1
572,16853.107849097145,17959,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
573,16516.955549035123,20751,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,1
574,15979.014836759783,21974,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
575,16256.236167608698,22637,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
576,15724.252170393062,23989,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
577,15967.245400076541,25598,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,0,0
578,16041.685586078913,27800,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,0
579,15756.146129653322,29325,Pontiac,Grand Prix,Sedan 4D,Sedan,6,3.8,4,1,1,0
580,32422.76137576011,9185,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
581,32219.58928452644,10915,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
582,31024.872114576905,13678,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
583,29595.794287866593,16193,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,0,1
584,29664.70268696271,21418,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,0,1
585,27425.843912568744,23886,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,0,1
586,27370.958110648662,24960,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
587,27548.629609524764,26126,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
588,28502.306108681983,27199,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
589,25527.013026612472,36480,Pontiac,GTO,Coupe 2D,Coupe,8,5.7,2,1,1,1
590,13160.12456377098,13145,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1
591,12830.09877830965,17830,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
592,12828.030977365981,19081,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
593,12878.046828916098,19225,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
594,12832.462387534508,20618,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
595,12464.073461305774,21891,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
596,12465.508523400513,23931,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1
597,12258.857592394626,24318,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,1,1,1
598,11903.097747173553,25285,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1
599,12209.559622961064,26097,Pontiac,Sunfire,Coupe 2D,Coupe,4,2.2,2,0,1,1
600,16391.92657329476,18096,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,1,0
601,16033.930618479299,18391,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,1,1
602,16106.827220915462,19465,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,0,0
603,16551.219565955325,19531,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,1,1
604,17325.269542955022,19894,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,0,0
605,16078.665490525618,22779,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,0,1
606,15297.835972875851,23062,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,0,0
607,15505.293806333104,24239,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,1,0,0
608,15174.346612568454,27887,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,0,0
609,14546.884814245881,33374,Pontiac,Vibe,AWD Sportwagon 4D,Wagon,4,1.8,4,0,1,1
610,17803.2790885373,12303,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,1,1,1
611,16353.09651744583,16078,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,1,0
612,15977.911083641602,17053,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,1
613,15568.97423746057,18206,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0
614,15589.780482767314,21307,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0
615,15730.04626622276,21391,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,1,1
616,15802.652860857119,21461,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0
617,15086.89959249962,27438,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,1
618,14396.270557274816,31424,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,0,0,0
619,14869.282066875401,31791,Pontiac,Vibe,GT Sportwagon,Wagon,4,1.8,4,1,1,1
620,16927.779760985337,2973,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0
621,17418.06873391613,4463,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,1,0,1
622,16379.09870132246,8754,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,1,0
623,16706.67406791762,9150,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0
624,17214.325078324222,12610,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,1,1,1
625,15821.949718156833,14304,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,1
626,14398.922692576398,21688,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0
627,15622.121097879943,23217,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,1,1,1
628,14909.0509877878,23323,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,1,1
629,14853.199011108714,24270,Pontiac,Vibe,Sportwagon 4D,Wagon,4,1.8,4,0,0,0
630,35622.139495459785,10340,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,1,0
631,34819.29712152242,12251,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,0,0
632,34355.00372768556,17711,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,1,0
633,32737.084545947717,19112,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,1,1
634,33540.53610509093,20925,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,0,1
635,31970.54207548056,21208,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,1,0
636,33287.40959869341,21661,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,0,1
637,32075.98487363524,23553,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,1,0
638,31969.06981150905,24559,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,0,0
639,27666.231078190725,35157,SAAB,9_3,Linear Conv 2D,Convertible,4,2.0,2,1,0,0
640,29246.237335063386,3907,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,0,1
641,26337.830597622287,16068,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,0,0
642,26775.03208949735,16688,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,0,0
643,25299.969638711013,19569,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,1,0
644,24896.5976042019,21266,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,1,0
645,25996.806401851045,21433,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,1,1
646,24801.617193949394,26345,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,1,1
647,24063.01268492036,27674,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,1,1
648,23249.841685140746,27686,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,0,0
649,22244.876553413727,50387,SAAB,9_3,Linear Sedan 4D,Sedan,4,2.0,4,1,0,1
650,37088.56241309895,3828,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,1,1
651,33381.81915254126,17381,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,1,1
652,33358.76777137558,17590,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,1,1
653,33586.906092035584,18930,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,0,1
654,30731.941654788672,22479,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,0,0
655,30315.169441978465,23635,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,0,0
656,30166.852511997047,25049,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,0,0
657,30251.018417368366,27558,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,0,1
658,29142.71438557081,31655,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,1,1
659,29612.154048157292,32477,SAAB,9_3 HO,Aero Conv 2D,Convertible,4,2.0,2,1,1,1
660,26841.080835452325,10003,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,1,0
661,27825.94997322572,10014,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,0,1
662,27284.75132820295,14281,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,1,1
663,27060.13756000903,17319,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,0,1
664,25618.281884802902,20208,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,0,1
665,25790.514140744555,21160,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,1,1
666,25148.379186119702,22272,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,1,1
667,24852.495280683135,22814,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,1,1
668,24173.525882528535,27015,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,0,0
669,23733.402249111245,27600,SAAB,9_3 HO,Aero Sedan 4D,Sedan,4,2.0,4,1,1,0
670,38324.8090766826,12090,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,1,1
671,38167.1735772411,13162,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,0,1
672,37383.50349337423,16088,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,0,1
673,36338.751327708196,18195,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,1,0
674,35580.332313970124,21167,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,1,0
675,35304.49470153315,21293,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,0,1
676,34392.9952720589,24031,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,0,1
677,33984.43076965609,25420,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,0,0
678,33248.34252428064,27051,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,0,1
679,28777.959694789315,48991,SAAB,9_3 HO,Arc Conv 2D,Convertible,4,2.0,2,1,1,1
680,32197.34046608411,3867,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,0
681,32053.0971610174,5144,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,0
682,30274.710575182897,10800,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,0
683,30353.585553831675,11273,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,0
684,30122.42973521397,14568,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,1
685,26789.832608196033,22189,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,0,0
686,28291.762261115928,22328,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,0
687,27109.405889804155,22598,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,0,1
688,27256.494512315257,26400,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,0
689,25267.367676042115,34175,SAAB,9_3 HO,Arc Sedan 4D,Sedan,4,2.0,4,1,1,0
690,35033.21545381477,1676,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
691,32746.131386501005,7924,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,0,1
692,33183.332596477856,9795,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
693,31002.73441998193,15087,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
694,30075.99472617025,22052,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
695,29844.204003654697,23143,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
696,28432.824212532152,25247,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
697,28054.982361921706,26276,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
698,28502.96240608945,28598,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,1,1
699,24912.080580888483,38717,SAAB,9_5,Arc Sedan 4D,Sedan,4,2.3,4,1,0,1
700,31849.307947187255,16956,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
701,32649.760508537373,16975,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
702,29961.25493869978,20015,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
703,31554.405334823856,20103,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
704,29914.379575497973,22105,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
705,30575.24882058658,22298,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
706,30271.92229969904,23426,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,1,1
707,28678.075251188646,25380,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
708,28829.02800299476,26503,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
709,26955.04120175635,31773,SAAB,9_5,Arc Wagon 4D,Wagon,4,2.3,4,1,0,1
710,33005.77995793186,6409,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
711,30661.260150373622,14278,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,0,1
712,30443.87990022549,15050,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,0,1
713,30322.15057140472,16225,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
714,31153.008959737588,17317,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,0,1
715,31084.937607088752,18187,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
716,31156.59578890977,18805,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
717,29114.544505631173,21960,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,0,1
718,25845.206114565794,36557,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
719,24903.477738824975,40719,SAAB,9_5,Linear Wagon 4D,Wagon,4,2.3,4,1,1,1
720,30800.658389305656,8017,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,0,1
721,28416.461673205526,14613,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,0,1
722,28185.776249845785,19854,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
723,28204.603578103306,22021,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
724,26653.23939041849,22590,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
725,27610.86420292975,22881,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
726,26698.078151050104,23055,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
727,27241.43617796175,23204,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
728,27703.20399507945,24738,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
729,24405.0667596825,31344,SAAB,9_5 HO,Aero Sedan 4D,Sedan,4,2.3,4,1,1,1
730,30959.932133091796,17673,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,1,1
731,29986.791500600986,18464,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
732,29908.18098139284,19830,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,1,1
733,28328.266537655538,20685,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
734,29197.79130047969,20907,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
735,29321.082506189454,21545,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
736,29481.528757119377,21822,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,1,1
737,26792.300156597343,25357,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
738,27788.81323857604,26786,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,0,1
739,26012.37462482708,34269,SAAB,9_5 HO,Aero Wagon 4D,Wagon,4,2.3,4,1,1,1
740,27280.982060880244,4836,SAAB,9-2X AWD,Linear Wagon 4D,Wagon,4,2.5,4,1,1,0
741,25959.122030374627,17431,SAAB,9-2X AWD,Linear Wagon 4D,Wagon,4,2.5,4,1,0,1
742,23274.480711416,21616,SAAB,9-2X AWD,Linear Wagon 4D,Wagon,4,2.5,4,1,1,0
743,23329.208255601046,25218,SAAB,9-2X AWD,Linear Wagon 4D,Wagon,4,2.5,4,1,0,1
744,16916.869535470585,2879,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,1
745,15639.03674309706,8507,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,0
746,16256.236167608698,10555,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,1
747,15395.010874151354,12920,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,0
748,14881.955445967917,14376,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,0
749,15277.067587508447,16951,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,1,0
750,14702.798319828355,17656,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,1,0
751,15033.150316664774,19455,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,1
752,13991.04005707495,21020,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,1,0
753,14771.0034643864,22255,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,1
754,13719.238307559923,23645,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,0
755,13869.154942277506,24349,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,1,0
756,13518.235251619397,25981,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,1,0
757,13825.154711147346,26034,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,1
758,13811.155022284973,26236,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,1,1
759,14077.96885276131,26788,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,1
760,14411.858850546307,26986,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,0,1
761,13600.03418460128,27231,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,1,0
762,13032.868100757847,30108,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,1,1,1
763,11539.048533285562,38958,Saturn,Ion,Quad Coupe 2D,Coupe,4,2.2,2,0,0,0
764,14739.067235876993,1737,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
765,15110.192598280428,2392,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,0
766,14202.997153228918,11836,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
767,15194.97535406898,12412,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
768,14116.921508525264,12878,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,0
769,13174.071009484613,13318,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
770,13258.365888934315,14938,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,1
771,12791.751088730058,16163,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
772,12293.059962286294,17139,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,1
773,13998.129275771174,18257,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
774,14568.002254601655,18511,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
775,13122.905457077895,19101,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
776,13494.28878335307,19500,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,1
777,12036.216750588732,19853,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
